Change history report
"May 29, 2026 - June 11, 2026"
Date & time,User,Campaign,Ad group,Changes
"Jun 1, 2026, 9:41:44 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255548
Campaign asset created
  Status is Enabled
  Extension type is Business logo
  Item id is 298541492855
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255497
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 368218278231
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 163346242424
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255719"
"Jun 1, 2026, 9:41:44 AM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com"""
"Jun 1, 2026, 9:41:32 AM",signletters@gmail.com,,,"Asset created
  Final URL is ""https://www.alphabetsigns.com/customer-create.html""
  Description 1 is ""Earn 5% Discount on All Orders.""
  Description 2 is ""Fast Easier Checkout. Order History""
  Link text is ""Create An Account""
  Status is ""Enabled"""
"Jun 1, 2026, 9:39:13 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 1165254910
Campaign asset changed
  Status changed from Enabled to Removed
  Extension type is Business name
  Item id is 368050744979"
"Jun 1, 2026, 9:39:13 AM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com"""
"Jun 1, 2026, 9:38:51 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 368050744979"
"Jun 1, 2026, 9:38:51 AM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com"""
"Jun 1, 2026, 9:37:59 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Budget changed
  Budget name changed from ""Branded Search Alphabet Signs"" to ""Branded Search - Alphabet Signs""
Campaign changed
  Campaign name changed from ""Branded Search Alphabet Signs"" to ""Branded Search - Alphabet Signs"""
"Jun 1, 2026, 9:19:33 AM",signletters@gmail.com,,,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com"""
"Jun 1, 2026, 9:19:33 AM",signletters@gmail.com,Branded Search | Alphabet Signs,,"Budget set to ""Branded Search | Alphabet Signs""
  
Account-default goals not used
  
Campaign created
  Bid strategy type is ""Target impression share""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in my targeted location""
  CPC bid ceiling micros is $1.50
  Target impression share micros is 95%
  Contains EU political advertising is false
  Automatically created assets is turned off
  End time is ""No end date""
  Start time is Jun 1, 2026, 9:19:31 AM EDT
  Status is active
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted out of ""Display Network""
  Campaign ""Branded Search Alphabet Signs"" created
  Conversion action set is ""(775612)0|1/1""
  Campaign targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Enable AI Max for Search Campaigns is False
  Campaign dynamic asset settings: Text asset automation is Opted out
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted out
Standard goals changed
  Purchases (Website) added
1 language added
  English
1 country added
  United States
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV
19 audience segments added
  Home & Garden Services
  Commercial Properties
  Boats & Watercraft
  Advertising & Marketing Services
  Business & Industrial Products
  Business Professionals
  Arts & Crafts Supplies
  Design Software
  Business Printing & Document Services
  Do-It-Yourselfers
  Business Services
  Corporate Event Planning
  Fishing Equipment
  Resumes & Portfolios
  Drawing & Animation Software
  Event Planning Services
  Office Supplies
  Christmas Shopping
  Boating & Sailing Enthusiasts
13 data segments added
  Completed Purchase 180 Days - GA4
  Truck Decal Visitors Engagement 30 Days - GA4
  Visitors - Metal Flat Cut
  Changeable Sign Letter Visitors Engagement 30 Days - GA4
  Trucking USDOT Renewals September
  customer_list_2025B
  customer_list_2024
  Sign letters
  Organic Search
  Vinyl Truck Numbers Page Visitors 30 Days - GA4
  Purchasers of http://www.alphabetsigns.com - GA4
  Vinyl Lettering Visitors 30 Days
  Add to Cart Visitors"
"Jun 1, 2026, 9:19:33 AM",signletters@gmail.com,Branded Search | Alphabet Signs,Ad group 1,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Max CPC is $0.01
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Ad group 1""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
1 responsive search ad created
  Headline is ""Alphabet Signs™""
  Headline is ""35+ Years of Sign Expertise""
  Headline is ""Buy Direct & Save 5%""
  Headline is ""Official Changeable Letters""
  Description is ""Official site of Alphabet Signs. Over 35 years crafting premium outdoor business signs""
  Description is ""Messed up your installation? Our Goof-Proof Guarantee replaces your sign letters for free""
  Description is ""Enjoy our lifetime fade guarantee, expert customer service & free shipping on select items""
  Headline is ""Heavy-Duty Storefront Letters""
  Headline is ""100% Lifetime Guarantee""
  Headline is ""USA Made - Built to Last""
  Headline is ""Official Alphabet Sign Letters""
  Headline is ""Ships Within 24 Hours""
  Final URL is ""https://www.alphabetsigns.com""
5 exact match keywords added
  [alphabetsigns.com]
  [alphabetsigns]
  [alphabet signs inc]
  [alphabet sign company]
  [alphabet signs]
1 phrase match keyword added
  ""alphabet signs"""
"Jun 1, 2026, 9:19:12 AM",signletters@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Branded Search | Alphabet Signs: Budget amount is $25.00
  Budget ""Branded Search Alphabet Signs"" created"
"Jun 1, 2026, 9:17:14 AM",signletters@gmail.com,,,"Asset created
  Final URL is ""https://www.alphabetsigns.com/signs/vinyl-lettering.html""
  Description 1 is ""Simplest Most Versatile Designer""
  Description 2 is ""Canvas Design Tool Huge Selection""
  Link text is ""Vinyl Letters""
  Status is ""Enabled""
Asset created
  Final URL is ""https://www.alphabetsigns.com/signs/custom-signs.html""
  Description 1 is ""Design To Print Signage""
  Description 2 is ""Quality Ships Out in One Day""
  Link text is ""Custom Signs""
  Status is ""Enabled"""
"Jun 1, 2026, 8:36:25 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:35:55 AM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:35:34 AM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:35:03 AM",signletters@gmail.com,Building Letters | Search,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:34:39 AM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:33:43 AM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"2 negative exact match keywords added
  -[alphabetsigns]
  -[alphabet signs]"
"Jun 1, 2026, 8:30:56 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"1 negative brand list added
  11477564655(excluded)"
"May 31, 2026, 8:37:43 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""a b c d e f g h i"""
"May 31, 2026, 8:36:57 PM",signletters@gmail.com,Truck Lettering | PMax | Low AOV,,"Negative keyword list ""Negatives | Kids & Education"" applied
  
Negative keyword list ""Negatives | Spiritual & Religious"" applied
  
Negative keyword list ""Negatives | Hobby & DIY"" applied
  "
"May 31, 2026, 8:36:22 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Negative keyword list ""Negatives | Kids & Education"" applied
  
Negative keyword list ""Negatives | Hobby & DIY"" applied
  
Negative keyword list ""Universal"" applied
  
Negative keyword list ""Negatives | Spiritual & Religious"" applied
  "
"May 31, 2026, 8:35:52 PM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"Negative keyword list ""Negatives | Hobby & DIY"" applied
  
Negative keyword list ""Negatives | Spiritual & Religious"" applied
  
Negative keyword list ""Universal"" applied
  
Negative keyword list ""Negatives | Kids & Education"" applied
  "
"May 31, 2026, 8:35:37 PM",signletters@gmail.com,Building Letters | Search,,"Negative keyword list ""Negatives | Kids & Education"" applied
  
Negative keyword list ""Negatives | Spiritual & Religious"" applied
  
Negative keyword list ""Negatives | Hobby & DIY"" applied
  "
"May 31, 2026, 8:34:33 PM",signletters@gmail.com,Truck Lettering | PMax | BestSellers,,"Negative keyword list ""Negatives | Spiritual & Religious"" applied
  
Negative keyword list ""Negatives | Hobby & DIY"" applied
  
Negative keyword list ""Negatives | Kids & Education"" applied
  "
"May 31, 2026, 8:32:25 PM",signletters@gmail.com,,,"Account Exclude App Categories: 32 negative mobile application categories added to list
  Events
  News & Magazines
  Communication
  Tools
  Social
  Comics
  Maps & Navigation
  Shopping
  Sports
  Dating
  Art & Design
  Productivity
  Weather
  Travel & Local
  Food & Drink
  Auto & Vehicles
  Parenting
  Entertainment
  Health & Fitness
  Education
  Lifestyle
  Music & Audio
  Personalization
  Beauty
  Finance
  Video Players & Editors
  Medical
  Photography
  Libraries & Demo
  House & Home
  Books & Reference
  Business"
"May 31, 2026, 8:31:26 PM",signletters@gmail.com,,,"Account Exclude App Categories: 22 negative mobile application categories added to list
  Reference
  Medical
  Utilities
  Health & Fitness
  Finance
  Shopping
  News
  Travel
  Business
  Education
  Book
  Navigation
  Social Networking
  Music
  Productivity
  Photo & Video
  Lifestyle
  Sports
  Catalogs
  Food & Drink
  Weather
  Entertainment"
"May 31, 2026, 8:09:37 PM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"10 Asset group listing group filters added
  bl1000 : included
  bl2000 : included
  bl31000 : included
  bl32000 : included
  bl33000 : included
  bl40100 : included
  bl40200 : included
  ml1000 : included
  pfl100 : included
  bl70100 : included"
"May 31, 2026, 8:06:03 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""wood crafts""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -wood crafts"
"May 31, 2026, 8:06:00 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -target
Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""target"""
"May 31, 2026, 8:05:58 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -stencils
Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""stencils"""
"May 31, 2026, 8:05:56 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""stencil""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -stencil"
"May 31, 2026, 8:05:48 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""scrapbook""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -scrapbook"
"May 31, 2026, 8:05:47 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""paper letters""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -paper letters"
"May 31, 2026, 8:05:43 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -mini board
Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""mini board"""
"May 31, 2026, 8:05:41 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -michaels
Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""michaels"""
"May 31, 2026, 8:05:36 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -letter board"
"May 31, 2026, 8:05:28 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""joann""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -joann"
"May 31, 2026, 8:05:25 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""ikea""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -ikea"
"May 31, 2026, 8:05:23 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""how to make""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -how to make"
"May 31, 2026, 8:05:21 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""hobby lobby""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -hobby lobby"
"May 31, 2026, 8:05:19 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""felt board""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -felt board"
"May 31, 2026, 8:05:17 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""diy""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -diy"
"May 31, 2026, 8:05:13 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""crafts""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -crafts"
"May 31, 2026, 8:05:11 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""cardboard letters""
Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -cardboard letters"
"May 31, 2026, 8:05:08 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 1 negative broad match keyword removed from list
  -bedroom
Negatives | Hobby & DIY: 1 negative phrase match keyword added to list
  -""bedroom"""
"May 31, 2026, 8:04:59 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""school worksheets""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -school worksheets"
"May 31, 2026, 8:04:57 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -preschool
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""preschool"""
"May 31, 2026, 8:04:55 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""lore""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -lore"
"May 31, 2026, 8:04:53 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""learning toy""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -learning toy"
"May 31, 2026, 8:04:51 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""kindergarten""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -kindergarten"
"May 31, 2026, 8:04:49 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""for toddlers""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -for toddlers"
"May 31, 2026, 8:04:47 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -for kids
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""for kids"""
"May 31, 2026, 8:04:45 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""educational""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -educational"
"May 31, 2026, 8:04:43 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""coloring sheet""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -coloring sheet"
"May 31, 2026, 8:04:40 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -coloring page
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""coloring page"""
"May 31, 2026, 8:04:38 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -classroom
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""classroom"""
"May 31, 2026, 8:04:34 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -alphabet train
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""alphabet train"""
"May 31, 2026, 8:04:28 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""alphabet song""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -alphabet song"
"May 31, 2026, 8:04:26 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -alphabet lore
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""alphabet lore"""
"May 31, 2026, 8:04:23 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -alphabet chart
Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""alphabet chart"""
"May 31, 2026, 8:04:21 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""abc song""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -abc song"
"May 31, 2026, 8:04:18 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 1 negative phrase match keyword added to list
  -""abc chart""
Negatives | Kids & Education: 1 negative broad match keyword removed from list
  -abc chart"
"May 31, 2026, 8:03:52 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -worship song
Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""worship song"""
"May 31, 2026, 8:03:49 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""sermon outline""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -sermon outline"
"May 31, 2026, 8:03:47 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""prophetic""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -prophetic"
"May 31, 2026, 8:03:44 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""lord""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -lord"
"May 31, 2026, 8:03:42 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""heaven""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -heaven"
"May 31, 2026, 8:03:40 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""god""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -god"
"May 31, 2026, 8:03:37 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -devotional
Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""devotional"""
"May 31, 2026, 8:03:34 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -biblical
Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""biblical"""
"May 31, 2026, 8:03:32 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""bible verse""
Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -bible verse"
"May 31, 2026, 8:03:29 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 1 negative broad match keyword removed from list
  -bible quotes
Negatives | Spiritual & Religious: 1 negative phrase match keyword added to list
  -""bible quotes"""
"May 31, 2026, 2:25:13 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Campaign changed
  Opted out of ""Display Network"""
"May 31, 2026, 2:25:06 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Campaign changed
  Marketing objective is Sales"
"May 31, 2026, 2:24:14 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 163033404503
Campaign asset created
  Status is Enabled
  Extension type is Business name
  Item id is 1165254910
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255584
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255605
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255635
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255620
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255557
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 163233837498"
"May 31, 2026, 2:24:14 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,Ad group 1,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com/signs/changeable-sign-letters.html""
  Path 1 is ""Sign""
  Path 2 is ""Letters"""
"May 31, 2026, 2:19:36 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Budget changed
  Budget name changed from ""Search-175"" to ""CL00 - Marquee Letters Search""
Campaign changed
  Campaign name changed from ""Search-175"" to ""CL00 - Marquee Letters Search"""
"May 31, 2026, 2:18:43 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,Ad group 1,"1 responsive search ad changed
  Final URL changed from ""https://ww.alphabetsigns.com"" to ""https://www.alphabetsigns.com/signs/changeable-sign-letters.html""
  Path 1 is ""Sign""
  Path 2 is ""Letters"""
"May 31, 2026, 2:17:27 PM",signletters@gmail.com,,,"1 responsive search ad changed
  Final URL is ""https://ww.alphabetsigns.com""
  Path 1 is ""Sign""
  Path 2 is ""Letters"""
"May 31, 2026, 2:17:27 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,,"Campaign asset created
  Status is Enabled
  Extension type is Business logo
  Item id is 298541492855
Budget set to ""CL00 | Search | Marquee Letters""
  
Campaign created
  Bid strategy type is ""Maximize conversion value""
  Location options (advanced): Exclude is ""people in or regularly in your targeted locations""
  Location options (advanced): Targeting is ""people in, searching for, or viewing pages about my targeted location""
  Target ROAS is 250%
  Contains EU political advertising is false
  Automatically created assets is turned off
  End time is ""No end date""
  Start time is May 31, 2026, 2:17:25 PM EDT
  Status is active
  Not targeting ""Google TV Network""
  Ad rotation is ""Optimize: Prefer best performing ads""
  Opted into ""Google Search Network""
  Opted into ""Display Network""
  Campaign ""Search-175"" created
  Conversion action set is ""(775612)0|0/1,1/1""
  Campaign targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Enable AI Max for Search Campaigns is False
  Campaign dynamic asset settings: Text asset automation is Opted out
  Campaign dynamic asset settings: Final URL expansion text asset automation is Opted out
Standard goals changed
  Other (Website) added
  Purchases (Website) added
Account-default goals not used
  
1 language added
  English
1 country added
  United States
4 platforms added
  Desktop
  Mobile Highend
  Tablet
  Connected TV"
"May 31, 2026, 2:17:27 PM",signletters@gmail.com,CL00 | Search | Marquee Letters,Ad group 1,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Max CPC is $0.01
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Ad group 1""
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
1 responsive search ad created
  Headline is ""Outdoor Readerboard Letters""
  Description is ""Replace worn or faded marquee sign letters today. High quality, UV-resistant & in stock!""
  Headline is ""330,000+ Orders Processed""
  Description is ""Heavy-duty rigid and flexible letters for commercial outdoor signs. Order online now!""
  Description is ""Huge selection of changeable readerboard letters, tracks & storage cabinets. USA made.""
  Headline is ""In Stock & Ready to Ship""
  Headline is ""Church & School Sign Letters""
  Headline is ""Replacement Marquee Letters""
  Headline is ""Not Sure? We Match Letters""
  Headline is ""Rigid & Flex Sign Letters""
  Headline is ""Order Individual or Full Kits""
  Headline is ""Ships Within 24 Hours""
  Headline is ""Zip Change & Pronto Letters""
  Headline is ""Letter Changer Poles & Cases""
  Description is ""Over 35 years of sign industry experience exactly matching your existing letter fonts.""
  Headline is ""Changeable Sign Letters""
  Final URL is ""https://ww.alphabetsigns.com""
  Path 1 is ""Sign""
  Path 2 is ""Letters""
9 phrase match keywords added
  ""church sign letters replacement""
  ""pronto sign letters""
  ""zip change sign letters""
  ""replacement marquee letters""
  ""rigid marquee letters""
  ""readerboard letters""
  ""changeable letters for signs""
  ""flexible marquee letters""
  ""letter changer pole""
5 exact match keywords added
  [zip change letters]
  [readerboard letters]
  [changeable letters for signs]
  [pronto sign letters]
  [replacement marquee sign letters]"
"May 31, 2026, 2:16:04 PM",signletters@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  CL00 | Search | Marquee Letters: Budget amount is $58.00
  Budget ""Search-175"" created"
"May 31, 2026, 2:02:24 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl4c : included to excluded"
"May 31, 2026, 2:02:08 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl12s : included to excluded"
"May 31, 2026, 2:01:58 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl10h : included to excluded"
"May 31, 2026, 2:01:48 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl6m : included to excluded"
"May 31, 2026, 2:01:33 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl89m : included to excluded"
"May 31, 2026, 2:01:24 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl38  > czl6c : included to excluded"
"May 31, 2026, 2:01:00 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl31  > cpl8mindv : included to excluded"
"May 31, 2026, 2:00:28 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl06  > mclmcb : included to excluded"
"May 31, 2026, 2:00:13 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl02  > cfl89b : included to excluded"
"May 31, 2026, 2:00:01 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl02  > cfl89s : included to excluded"
"May 31, 2026, 1:59:29 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl19  > cpl4ad : included to excluded"
"May 31, 2026, 1:59:03 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl17  > cpl8adm : included to excluded"
"May 31, 2026, 1:58:38 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl16  > cpl8m : included to excluded"
"May 31, 2026, 1:58:31 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl16  > cpl89m : included to excluded"
"May 31, 2026, 1:58:18 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 Asset group listing group filter changed
  cl16  > cpl12m : included to excluded"
